,age,balance,day,duration,campaign,pdays,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,subscribed_yes,TotalDays
1072,37.0,8.36875,30,1.4112800324078296,2,1.0749634725496366,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5762373076948524
1073,54.0,0.8229166666666666,30,0.7092823993826655,1,1.0493191449586272,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7846750766812629
1074,86.0,10.908333333333333,1,1.2925259106947629,2,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1075,45.0,2.808333333333333,1,1.0237469041860818,2,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1076,60.0,16.51875,1,0.5443683127749052,1,0.5909912252374953,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1077,53.0,0.95625,5,1.2925259106947629,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1078,54.0,0.24583333333333332,5,0.8956149337757101,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1079,34.0,1.6666666666666667,5,0.623341593869589,1,0.5909912252374953,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1080,19.0,0.8208333333333333,5,0.9747701612008225,3,0.5909912252374953,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1081,39.0,0.4666666666666667,5,0.7607256044047558,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1082,53.0,18.752083333333335,5,0.6814481112541695,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1083,50.0,0.17083333333333334,5,1.1644643244498942,1,0.5909912252374953,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1084,55.0,8.016666666666667,8,0.7884183428258816,2,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1085,78.0,2.89375,8,0.9876407658449085,1,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1086,43.0,9.14375,8,1.3608444876309185,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1087,36.0,1.20625,12,1.1974019069640511,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1088,36.0,25.55,12,0.655048584378979,2,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1089,35.0,4.585416666666666,12,1.0113355623914149,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1090,31.0,2.560416666666667,12,0.694391041836792,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1091,25.0,0.26875,12,0.694391041836792,3,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1092,30.0,7.872916666666667,13,1.7813911683480272,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1093,45.0,0.24166666666666667,13,0.5713916727991613,1,0.5909912252374953,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1094,36.0,0.12916666666666668,13,1.0835930524789348,2,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1095,38.0,1.0354166666666667,14,0.6879405163308304,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1096,26.0,2.220833333333333,15,0.7445499110192362,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1097,30.0,0.48333333333333334,15,0.6164144395416191,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1098,39.0,1.25625,15,0.7726879465010188,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1099,22.0,0.21666666666666667,16,0.9796160710520667,3,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1100,34.0,1.2270833333333333,19,0.5786366813060333,2,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1101,27.0,0.94375,19,0.618728826799455,2,0.5909912252374953,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1102,57.0,5.927083333333333,19,1.8168916376647937,5,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1103,24.0,2.6979166666666665,21,1.1909006098152743,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1104,29.0,0.9479166666666666,21,1.0908281364214558,1,0.5909912252374953,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1105,25.0,1.5041666666666667,21,1.3663324936778607,2,0.5909912252374953,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1106,31.0,56.177083333333336,21,1.399701930688892,2,0.5909912252374953,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1107,58.0,1.0333333333333334,22,0.5953403244196732,1,0.5909912252374953,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1108,26.0,0.4041666666666667,22,1.096578748893314,2,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1109,76.0,1.7083333333333333,23,0.8653678229175272,4,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1110,31.0,0.8541666666666666,23,0.9987682412512126,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1111,31.0,6.583333333333333,26,1.4350640877209837,2,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1112,26.0,0.16041666666666668,26,0.6922454866024604,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1113,30.0,1.90625,27,1.0420797834255615,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1114,61.0,2.2041666666666666,27,0.6572753600385737,3,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1115,55.0,2.75,28,1.0674891733979333,2,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1116,32.0,0.5916666666666667,29,1.464268241569271,3,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1117,39.0,10.514583333333333,29,0.7805840750156204,4,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1118,29.0,6.15625,29,0.7961917116737461,2,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1119,59.0,0.0020833333333333333,29,0.7647289725763375,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1120,45.0,6.2625,29,1.0689639259068426,2,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1121,32.0,0.8083333333333333,29,0.8416041836618325,3,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1122,33.0,1.9833333333333334,29,1.88301670771243,5,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1123,25.0,0.225,29,0.9384972670967333,3,0.5909912252374953,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1124,40.0,0.15,30,1.173796730066148,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1125,49.0,0.0,30,1.2842426238768152,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1408816345191489
1126,34.0,0.76875,2,1.6039119427348136,3,1.325211583367478,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.148954013208135
1127,53.0,4.995833333333334,2,0.9584454002217975,1,1.0433066509585458,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7835133873427268
1128,34.0,0.0,3,0.8617484335380177,1,1.5026022246036468,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8685833484427146
1129,48.0,0.09583333333333334,3,0.5493362796720374,2,1.0433066509585458,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5686791841268809
1130,60.0,0.0,3,1.422725614549076,2,1.0453148349805692,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2411677726604382
1131,30.0,3.725,4,0.9095383721846474,1,1.0453148349805692,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7839015438284094
1132,38.0,0.49583333333333335,4,0.6117695336104165,1,0.8486317980935948,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9282103883938637
1133,30.0,7.35,4,0.8416041836618325,1,0.8486317980935948,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7451514038827782
1134,33.0,0.375,4,1.2960549939735209,1,1.4571376355795387,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0251478277019495
1135,56.0,4.24375,5,0.9600899210502587,1,0.8461865849059419,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3346309413145565
1136,33.0,6.20625,5,0.9731496254212724,2,1.4597920492687648,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6638196858324806
1137,34.0,1.3770833333333334,5,0.832311818254636,2,1.0493191449586272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7187283131321138
1138,34.0,0.86875,5,0.8779335084672185,1,1.0311721137119063,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0393792057492863
1139,37.0,1.1770833333333333,6,0.6900953180609865,1,0.8510710467951903,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9286183450406107
1140,57.0,4.245833333333334,9,1.3717905458268354,1,1.0473189942805592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7842887722317807
1141,33.0,3.154166666666667,10,1.152336103341604,1,1.7860011243049776,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9176781996603028
1142,30.0,4.84375,10,0.8653678229175272,1,0.9306521610259358,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4486957849220203
1143,38.0,5.297916666666667,10,0.7903673572418689,1,1.42883242870646,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.162758644997352
1144,29.0,0.9666666666666667,10,0.9584454002217975,2,1.5617719378100523,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6857984419078805
1145,62.0,0.5666666666666667,11,0.6279331809805158,1,1.2364703751612016,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8201763548648912
1146,77.0,5.395833333333333,12,1.003499514270759,1,1.0392781438612104,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.282928392317351
1147,34.0,0.6666666666666666,12,1.014452869071174,1,1.8773502386468313,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.933002934176465
1148,36.0,0.7583333333333333,31,0.7134966582220504,1,0.9216117853042405,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5390804854925715
1149,61.0,0.4395833333333333,31,1.1468982041913949,2,1.0552957048207914,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9621971759076824
1150,34.0,0.5729166666666666,2,0.7363628744182746,2,1.4833699379895977,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2.421518643828096
1151,43.0,6.15,3,1.110812243764233,2,0.8559317666366452,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5227341091671849
1152,32.0,3.775,4,0.9232706076129115,1,1.0473189942805592,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.1109631428735238
1153,36.0,2.3604166666666666,4,0.9181430924477203,1,1.0453148349805692,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7839015438284094
1154,53.0,7.48125,5,0.9401748946543365,2,1.0453148349805692,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7839015438284094
1155,45.0,0.9916666666666667,6,1.020658480223441,1,1.3580276980292696,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6413950206937178
1156,31.0,0.475,6,1.4907123726743947,1,0.8388148649426737,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.081479631758624
1157,31.0,0.0,10,0.5088838255324027,1,1.8363631770864741,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7426837769233047
1158,22.0,4.454166666666667,10,0.6683354621643125,1,0.8893109121807159,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7532900288259906
1159,70.0,0.675,11,1.3761356394561532,1,1.2722778501567018,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.3810111490143806
1160,42.0,4.435416666666667,13,1.3772189692843375,1,1.0473189942805592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7842887722317807
1161,35.0,6.010416666666667,13,0.7425094271248425,3,0.7211744032082201,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5243419268928298
1162,60.0,8.866666666666667,16,0.8210457859935536,3,1.8170781687953999,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7387925709068447
1163,52.0,8.358333333333333,31,1.3783011267789147,3,0.8486317980935948,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.2168134814311102
1164,60.0,0.9875,31,1.1079817060539614,5,1.0552957048207914,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9621971759076824
1165,55.0,0.5,2,0.5368697773395041,3,1.2214441100096336,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6104847968514995
1166,63.0,5.802083333333333,2,0.9971861627032741,2,1.3982941151659478,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0161736838655522
1167,37.0,0.12916666666666668,2,1.126238588831051,2,1.2129975788077667,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5686718713870835
1168,29.0,2.86875,3,0.8378975928137617,1,1.4716504816242055,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8630724367096749
1169,62.0,1.1854166666666666,3,0.7176932315889644,2,1.0433066509585458,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.3563552140839066
1170,56.0,4.14375,3,0.8938607935560614,4,1.0453148349805692,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.110683842900416
1171,36.0,5.858333333333333,3,1.074841282741358,4,1.0453148349805692,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9605820539911016
1172,34.0,0.14375,3,0.8653678229175272,3,1.1767218220395468,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9816404527339784
1173,62.0,1.1854166666666666,4,0.9095383721846474,1,0.5972912027622372,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5128589787398896
1174,68.0,5.858333333333333,4,1.3965208617129838,1,0.5972912027622372,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4149969899094181
1175,38.0,2.497916666666667,4,0.6986683912727931,1,0.5972912027622372,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.45563317293651656
1176,63.0,8.133333333333333,4,0.8416041836618325,2,1.0572799800954644,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7862111365773996
1177,45.0,0.4270833333333333,4,0.7029275228869295,1,0.8486317980935948,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9282103883938637
1178,59.0,3.3854166666666665,4,0.7404647711413942,1,1.0433066509585458,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7835133873427268
1179,49.0,3.6041666666666665,4,1.3464330995116043,2,0.8486317980935948,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0828874695648598
1180,30.0,0.03958333333333333,4,0.6117695336104165,1,0.8486317980935948,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.2168134814311102
1181,35.0,0.8645833333333334,4,1.1724688496989377,1,0.8486317980935948,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0828874695648598
1182,93.0,1.6145833333333333,4,1.1909006098152743,2,0.6342796624916579,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6051411647951834
1183,48.0,0.09583333333333334,4,0.5616492799938068,1,0.5972912027622372,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8852564386133224
1184,38.0,8.36875,4,1.1830428465524991,1,0.8583532951983185,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9298352889274449
1185,34.0,0.14375,4,0.5665323406267606,3,0.5972912027622372,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.3065087274715368
1186,42.0,0.775,4,0.6438397152313631,3,0.5972912027622372,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6933415384959127
1187,34.0,0.0,5,0.8058242127533272,2,0.6004263701223691,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8858037608059438
1188,34.0,0.16458333333333333,5,0.7506464995660015,1,0.8486317980935948,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.2168134814311102
1189,29.0,0.9104166666666667,5,1.2267752196012274,1,0.8486317980935948,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5209006903649318
1190,38.0,0.6625,5,0.8850436383177311,1,1.0473189942805592,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.3567925435137707
1191,41.0,3.4291666666666667,5,0.6857810614016524,3,0.8486317980935948,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.53602014440582
1192,45.0,0.0,5,1.0481168086127846,2,1.5051388082361923,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6736525325973443
1193,37.0,4.75625,6,0.9351335449974855,2,0.8486317980935948,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0828874695648598
1194,33.0,3.2,6,0.8562946678386896,2,1.0392781438612104,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.1098420969592
1195,61.0,0.010416666666666666,6,1.2972285928313485,2,0.8535043600376826,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9290251432464058
1196,27.0,0.8354166666666667,6,0.7805840750156204,3,0.8510710467951903,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7456412929274571
1197,22.0,0.45,6,0.6986683912727931,1,1.0412944260171855,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7831242986193359
